DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1988.2	0.25077428	-3.48033800	0.01817317	0.00968270	0.00956156	0.24109158	0.00849047	-3.28264131	0.01775437	0.00436206	0.00905108
1988.3	0.07476326	-3.51442207	0.01717154	0.00852884	0.00003999	0.06623442	0.00864270	-3.27164389	0.01930970	0.00650762	0.00949807
1988.4	0.11810920	-3.59637320	0.01812667	0.00529382	0.00272235	0.11281539	0.01283285	-3.48033800	0.01817317	0.00968270	0.00956156
1989.1	0.05489057	-3.60707829	0.01970280	0.00945882	0.00620764	0.04543175	0.01024398	-3.51442207	0.01717154	0.00852884	0.00003999
1989.2	0.06898954	-3.62140774	0.02027976	0.01144058	0.00720057	0.05754896	0.00883918	-3.59637320	0.01812667	0.00529382	0.00272235
1989.3	0.11618977	-3.68540550	0.02138382	0.00721281	-0.00558213	0.10897696	0.01417101	-3.60707829	0.01970280	0.00945882	0.00620764
1989.4	0.03518373	-3.66852796	0.02140677	0.00716116	0.01593880	0.02802257	0.01424562	-3.62140774	0.02027976	0.01144058	0.00720057
1990.1	-0.02328910	-3.59651908	0.02491608	0.00913248	0.00044356	-0.03242158	0.01578360	-3.68540550	0.02138382	0.00721281	-0.00558213
1990.2	0.04299148	-3.59995324	0.02425899	0.00604231	0.00121295	0.03694917	0.01821668	-3.66852796	0.02140677	0.00716116	0.01593880
1990.3	-0.29820390	-3.26235760	0.02346364	0.01395835	0.00527237	-0.31216225	0.00950529	-3.59651908	0.02491608	0.00913248	0.00044356
1990.4	0.02254690	-3.24691528	0.02334982	0.00197824	-0.00270204	0.02056866	0.02137158	-3.59995324	0.02425899	0.00604231	0.00121295
1991.1	0.17757280	-3.39251518	0.02319037	0.01081092	0.00299124	0.16676188	0.01237945	-3.26235760	0.02346364	0.01395835	0.00527237
1991.2	-0.02250127	-3.34924081	0.02239161	0.00778972	-0.00036734	-0.03029098	0.01460189	-3.24691528	0.02334982	0.00197824	-0.00270204
1991.3	0.08426945	-3.41413066	0.02357742	0.00580272	0.00698569	0.07846673	0.01777470	-3.39251518	0.02319037	0.01081092	0.00299124
1991.4	-0.03943754	-3.35521114	0.02202561	0.00576925	0.00298825	-0.04520678	0.01625637	-3.34924081	0.02239161	0.00778972	-0.00036734
1992.1	0.10592096	-3.43650337	0.02398659	0.00954206	-0.00412803	0.09637890	0.01444453	-3.41413066	0.02357742	0.00580272	0.00698569
1992.2	-0.00142101	-3.41185396	0.02366840	0.00473710	0.00632098	-0.00615811	0.01893130	-3.35521114	0.02202561	0.00576925	0.00298825
1992.3	-0.06993975	-3.31662648	0.02369114	0.00094473	0.00326605	-0.07088448	0.02274641	-3.43650337	0.02398659	0.00954206	-0.00412803
1992.4	0.07101376	-3.36346816	0.03172423	0.00377003	-0.01413763	0.06724373	0.02795420	-3.41185396	0.02366840	0.00473710	0.00632098
1993.1	0.09735717	-3.44461650	0.02394116	0.01215536	0.00120561	0.08520181	0.01178579	-3.31662648	0.02369114	0.00094473	0.00326605
1993.2	-0.01163745	-3.41519489	0.02611253	0.00185701	0.00262957	-0.01349446	0.02425551	-3.36346816	0.03172423	0.00377003	-0.01413763
1993.3	0.08781764	-3.48763801	0.01849842	0.00462750	0.00728880	0.08319014	0.01387092	-3.44461650	0.02394116	0.01215536	0.00120561
1993.4	0.09830569	-3.57323203	0.01766121	0.00184502	-0.00399706	0.09646067	0.01581619	-3.41519489	0.02611253	0.00185701	0.00262957
1994.1	-0.05858296	-3.50170303	0.01604868	0.00643089	0.01090018	-0.06501385	0.00961779	-3.48763801	0.01849842	0.00462750	0.00728880
1994.2	-0.08340335	-3.41055099	0.01527377	0.00456830	0.00661952	-0.08797165	0.01070547	-3.57323203	0.01766121	0.00184502	-0.00399706
1994.3	0.00293569	-3.41000606	0.01314811	0.00273100	0.00212780	0.00020469	0.01041711	-3.50170303	0.01604868	0.00643089	0.01090018
1994.4	0.00147092	-3.40644111	0.01293455	0.00181653	-0.00160830	-0.00034561	0.01111802	-3.41055099	0.01527377	0.00456830	0.00661952
1995.1	0.01371946	-3.41155079	0.01295829	0.00903349	0.01037085	0.00468597	0.00392480	-3.41000606	0.01314811	0.00273100	0.00212780
1995.2	0.01918871	-3.41027849	0.01794059	0.00269421	0.00052988	0.01649450	0.01524638	-3.40644111	0.01293455	0.00181653	-0.00160830
1995.3	-0.02282860	-3.36118852	0.01777766	0.00625840	-0.00330935	-0.02908700	0.01151925	-3.41155079	0.01295829	0.00903349	0.01037085
1995.4	0.05172775	-3.39004975	0.01366939	0.00267023	0.02357777	0.04905752	0.01099916	-3.41027849	0.01794059	0.00269421	0.00052988
1996.1	0.11372057	-3.47965634	0.01222135	0.01148930	-0.00664709	0.10223127	0.00073205	-3.36118852	0.01777766	0.00625840	-0.00330935
1996.2	0.05051249	-3.51748404	0.00990131	0.00263274	0.00721003	0.04787975	0.00726858	-3.39004975	0.01366939	0.00267023	0.02357777
1996.3	0.01061941	-3.51314622	0.00917940	-0.00087681	-0.00424356	0.01149622	0.01005620	-3.47965634	0.01222135	0.01148930	-0.00664709
1996.4	0.09298019	-3.58903412	0.00855204	0.00350263	-0.10045082	0.08947756	0.00504941	-3.51748404	0.00990131	0.00263274	0.00721003
1997.1	0.14015665	-3.71124777	0.00809260	0.00523105	-0.00285727	0.13492560	0.00286155	-3.51314622	0.00917940	-0.00087681	-0.00424356
1997.2	0.07502305	-3.75827241	0.00785044	0.00173762	0.00749655	0.07328543	0.00611282	-3.58903412	0.00855204	0.00350263	-0.10045082
1997.3	0.05203537	-3.78936299	0.00785044	0.00260078	0.01244926	0.04943459	0.00524966	-3.71124777	0.00809260	0.00523105	-0.00285727
1997.4	0.00300049	-3.77722991	0.00785044	0.00173010	0.00530676	0.00127039	0.00612034	-3.75827241	0.00785044	0.00173762	0.00749655
1998.1	0.25300755	-3.99518725	0.00831033	0.00258956	0.01188471	0.25041799	0.00572078	-3.78936299	0.00785044	0.00260078	0.01244926
1998.2	0.08365985	-4.03035619	0.00831033	0.00344234	0.00421893	0.08021751	0.00486799	-3.77722991	0.00785044	0.00173010	0.00530676
1998.3	-0.25162791	-3.72915993	0.00831033	-0.00344234	0.00349878	-0.24818556	0.01175268	-3.99518725	0.00831033	0.00258956	0.01188471
