DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1994.1	0.17330352	-4.17481736	0.02060228	0.01836446	0.01159705	0.15493906	0.00223783	-3.87217749	0.02439508	0.00597526	0.00795282
1994.2	-0.06476255	-4.13011683	0.02021060	0.00247832	0.00787151	-0.06724086	0.01773228	-3.96342157	0.02179659	0.01016097	0.00748941
1994.3	0.01869908	-4.15263067	0.01949476	0.00739831	0.00627199	0.01130077	0.01209645	-4.17481736	0.02060228	0.01836446	0.01159705
1994.4	-0.06651380	-4.08423583	0.02090140	0.01140077	-0.00138987	-0.07791458	0.00950062	-4.13011683	0.02021060	0.00247832	0.00787151
1995.1	-0.04103035	-4.05255024	0.02163615	0.02558093	0.00073445	-0.06661128	-0.00394478	-4.15263067	0.01949476	0.00739831	0.00627199
1995.2	0.03641679	-4.08382014	0.02611253	0.01020818	0.00693300	0.02620861	0.01590435	-4.08423583	0.02090140	0.01140077	-0.00138987
1995.3	0.02768423	-4.05416277	0.02597737	0.00700665	-0.00102179	0.02067758	0.01897072	-4.05255024	0.02163615	0.02558093	0.00073445
1995.4	-0.02878021	-3.96975806	0.02473499	0.01156974	-0.00257870	-0.04034994	0.01316525	-4.08382014	0.02611253	0.01020818	0.00693300
1996.1	-0.01420035	-3.88728161	0.02521008	0.00991996	0.00012791	-0.02412031	0.01529012	-4.05416277	0.02597737	0.00700665	-0.00102179
1996.2	0.10407169	-3.90336063	0.02348640	0.01132515	-0.00067552	0.09274654	0.01216125	-3.96975806	0.02473499	0.01156974	-0.00257870
1996.3	-0.02833775	-3.81898814	0.02101634	0.00224972	0.00173836	-0.03058747	0.01876662	-3.88728161	0.02521008	0.00991996	0.00012791
1996.4	0.02183781	-3.79459559	0.02025671	0.00448431	0.01325285	0.01735350	0.01577240	-3.90336063	0.02348640	0.01132515	-0.00067552
1997.1	0.10776951	-3.85347112	0.01749809	0.00668899	0.00634601	0.10108052	0.01080910	-3.81898814	0.02101634	0.00224972	0.00173836
1997.2	0.11445484	-3.91467652	0.01791732	0.00369686	0.00098850	0.11075797	0.01422046	-3.79459559	0.02025671	0.00448431	0.01325285
1997.3	0.17997380	-4.05924773	0.01663413	0.00221157	-0.00505764	0.17776223	0.01442256	-3.85347112	0.01749809	0.00668899	0.00634601
1997.4	0.05803020	-4.09132911	0.01614244	0.00660553	0.00344038	0.05142467	0.00953691	-3.91467652	0.01791732	0.00369686	0.00098850
1998.1	0.33891211	-4.41331092	0.01475584	0.00801461	0.00637070	0.33089750	0.00674122	-4.05924773	0.01663413	0.00221157	-0.00505764
