DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1989.2	0.03609468	-3.15430605	0.02924568	0.02770260	-0.00855387	0.00839208	0.00154308	-3.07039117	0.02728086	0.01845496	0.00648954
1989.3	0.07300043	-3.17653498	0.03185632	0.00978801	0.00159648	0.06321242	0.02206832	-3.16652059	0.02953463	0.01699758	0.00742972
1989.4	0.05476182	-3.17483502	0.03152597	0.01929320	0.00507389	0.03546862	0.01223277	-3.15430605	0.02924568	0.02770260	-0.00855387
1990.1	-0.06430388	-3.05679949	0.03385116	0.02204814	-0.00533560	-0.08635202	0.01180302	-3.17653498	0.03185632	0.00978801	0.00159648
1990.2	0.07003899	-3.07451577	0.03400395	0.04268941	-0.01476256	0.02734958	-0.00868546	-3.17483502	0.03152597	0.01929320	0.00507389
1990.3	-0.16973431	-2.85449316	0.03358901	0.01970507	0.00649726	-0.18943938	0.01388394	-3.05679949	0.03385116	0.02204814	-0.00533560
1990.4	0.09689982	-2.91096842	0.03332659	0.00486619	-0.01108956	0.09203364	0.02846040	-3.07451577	0.03400395	0.04268941	-0.01476256
1991.1	0.16074375	-3.03472261	0.03046590	0.01158314	-0.00642787	0.14916061	0.01888276	-2.85449316	0.03358901	0.01970507	0.00649726
1991.2	-0.01509435	-2.98253968	0.02752731	0.01995316	0.00739086	-0.03504750	0.00757415	-2.91096842	0.03332659	0.00486619	-0.01108956
1991.3	0.09978651	-3.05168906	0.02545858	0.00375587	-0.00458777	0.09603064	0.02170270	-3.03472261	0.03046590	0.01158314	-0.00642787
1991.4	-0.05228010	-2.96667845	0.02305362	0.00839949	-0.00162944	-0.06067959	0.01465413	-2.98253968	0.02752731	0.01995316	0.00739086
1992.1	-0.00334158	-2.93591739	0.02405471	0.00740744	-0.00296297	-0.01074902	0.01664727	-3.05168906	0.02545858	0.00375587	-0.00458777
1992.2	0.04383218	-2.96413671	0.02405471	0.01828204	0.00620865	0.02555013	0.00577267	-2.96667845	0.02305362	0.00839949	-0.00162944
1992.3	0.01086674	-2.96067406	0.02250588	0.00090539	0.00767064	0.00996136	0.02160049	-2.93591739	0.02405471	0.00740744	-0.00296297
1992.4	0.13265151	-3.08508822	0.02191113	-0.00090539	0.00771765	0.13355689	0.02281651	-2.96413671	0.02405471	0.01828204	0.00620865
1993.1	0.03301399	-3.11783211	0.01548535	0.00000000	0.00099954	0.03301399	0.01548535	-2.96067406	0.02250588	0.00090539	0.00767064
1993.2	0.02598641	-3.13752628	0.01310067	0.01260143	0.00893506	0.01338498	0.00049924	-3.08508822	0.02191113	-0.00090539	0.00771765
1993.3	0.06300860	-3.19340303	0.01264951	0.00624166	0.00918633	0.05676694	0.00640785	-3.11783211	0.01548535	0.00000000	0.00099954
1993.4	0.12978539	-3.31266466	0.01257820	0.00000000	0.00519483	0.12978539	0.01257820	-3.13752628	0.01310067	0.01260143	0.00893506
1994.1	-0.07650099	-3.21080845	0.01188783	0.00443460	0.00811913	-0.08093558	0.00745323	-3.19340303	0.01264951	0.00624166	0.00918633
1994.2	-0.05041263	-3.13164364	0.01179245	0.01493221	0.00519563	-0.06534484	-0.00313975	-3.31266466	0.01257820	0.00000000	0.00519483
