DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1971.1	0.11101888	-3.52945130	0.01336035	0.00586149	0.00409180	0.10515738	0.00749886	-3.33098126	0.01608002	0.01026901	0.00387349
1971.2	-0.00117669	-3.53190989	0.01009883	0.01409663	0.00214376	-0.01527332	-0.00399779	-3.42019673	0.01589303	0.01351576	0.00287054
1971.3	-0.00455034	-3.52197615	0.00941553	0.00574600	0.00926039	-0.01029634	0.00366953	-3.52945130	0.01336035	0.00586149	0.00409180
1971.4	0.04395468	-3.56857516	0.01234350	0.00733805	0.00947319	0.03661663	0.00500545	-3.53190989	0.01009883	0.01409663	0.00214376
1972.1	0.06743619	-3.63162993	0.01106852	0.00728460	0.01390482	0.06015159	0.00378392	-3.52197615	0.00941553	0.00574600	0.00926039
1972.2	0.00071774	-3.62058549	0.00807729	0.00802659	0.01001009	-0.00730884	0.00005070	-3.56857516	0.01234350	0.00733805	0.00947319
1972.3	0.02341082	-3.63594551	0.00881107	0.00955772	0.01561054	0.01385310	-0.00074665	-3.63162993	0.01106852	0.00728460	0.01390482
1972.4	0.06825660	-3.67770215	0.00937591	0.00867754	0.00714612	0.05957906	0.00069837	-3.62058549	0.00807729	0.00802659	0.01001009
1973.1	-0.07584163	-3.59004821	0.01140472	0.01944962	0.00018769	-0.09529125	-0.00804491	-3.63594551	0.00881107	0.00955772	0.01561054
1973.2	-0.07909840	-3.49291801	0.01305442	0.01982878	0.00461642	-0.09892718	-0.00677436	-3.67770215	0.00937591	0.00867754	0.00714612
1973.3	0.07432516	-3.54724101	0.01539095	0.02315165	-0.00074666	0.05117352	-0.00776070	-3.59004821	0.01140472	0.01944962	0.00018769
1973.4	-0.11212893	-3.39719540	0.02014571	0.02189272	-0.00581502	-0.13402164	-0.00174701	-3.49291801	0.01305442	0.01982878	0.00461642
1974.1	-0.01811306	-3.34676602	0.01841932	0.03267774	0.00163809	-0.05079080	-0.01425842	-3.54724101	0.01539095	0.02315165	-0.00074666
1974.2	-0.10423781	-3.20704607	0.01759431	0.02620766	0.00096166	-0.13044548	-0.00861336	-3.39719540	0.02014571	0.02189272	-0.00581502
1974.3	-0.27772910	-2.87889190	0.02102737	0.03215591	-0.00338887	-0.30988501	-0.01112854	-3.34676602	0.01841932	0.03267774	0.00163809
1974.4	0.08468025	-2.93407289	0.02099799	0.02409316	0.00517872	0.06058709	-0.00309517	-3.20704607	0.01759431	0.02620766	0.00096166
1975.1	0.21649671	-3.12329295	0.01736829	0.01532345	0.01353571	0.20117326	0.00204485	-2.87889190	0.02102737	0.03215591	-0.00338887
1975.2	0.14931960	-3.25338963	0.01426773	0.01759215	0.00326122	0.13172745	-0.00332442	-2.93407289	0.02099799	0.02409316	0.00517872
1975.3	-0.12249311	-3.12295220	0.01279776	0.01851039	0.00517161	-0.14100350	-0.00571264	-3.12329295	0.01736829	0.01532345	0.01353571
1975.4	0.07634882	-3.19435396	0.01487876	0.01636907	0.01368617	0.05997974	-0.00149031	-3.25338963	0.01426773	0.01759215	0.00326122
1976.1	0.15067436	-3.33760306	0.01446488	0.00718495	0.00716790	0.14348941	0.00727993	-3.12295220	0.01279776	0.01851039	0.00517161
1976.2	0.02512081	-3.33498838	0.01204714	0.01540749	0.00773131	0.00971333	-0.00336035	-3.19435396	0.01487876	0.01636907	0.01368617
1976.3	0.01675682	-3.31280196	0.01226448	0.01459121	0.01022501	0.00216561	-0.00232672	-3.33760306	0.01446488	0.00718495	0.00716790
1976.4	0.04098934	-3.29058667	0.01320246	0.00979799	0.00532538	0.03119135	0.00340447	-3.33498838	0.01204714	0.01540749	0.00773131
1977.1	-0.06500370	-3.16509812	0.01206690	0.02213116	0.00007651	-0.08713485	-0.01006426	-3.31280196	0.01226448	0.01459121	0.01022501
1977.2	0.04199283	-3.15517359	0.01085092	0.02000081	0.00673940	0.02199202	-0.00914989	-3.29058667	0.01320246	0.00979799	0.00532538
1977.3	-0.02886152	-3.08484768	0.01143438	0.01202712	0.01073170	-0.04088864	-0.00059274	-3.16509812	0.01206690	0.02213116	0.00007651
1977.4	0.00907569	-3.04936514	0.01288661	0.01135078	0.00832961	-0.00227509	0.00153583	-3.15517359	0.01085092	0.02000081	0.00673940
1978.1	-0.03815576	-2.97295369	0.01476053	0.01915312	0.00987504	-0.05730888	-0.00439259	-3.08484768	0.01143438	0.01202712	0.01073170
1978.2	0.08756297	-3.02143990	0.01474082	0.02909912	0.00515018	0.05846386	-0.01435830	-3.04936514	0.01288661	0.01135078	0.00832961
1978.3	0.08805758	-3.07650858	0.01577492	0.01926339	0.00401685	0.06879419	-0.00348847	-2.97295369	0.01476053	0.01915312	0.00987504
1978.4	-0.06291105	-2.97618458	0.01727984	0.01891187	0.00619139	-0.08182291	-0.00163203	-3.02143990	0.01474082	0.02909912	0.00515018
1979.1	0.08078520	-3.01503742	0.02155599	0.03009688	0.00028499	0.05068832	-0.00854089	-3.07650858	0.01577492	0.01926339	0.00401685
1979.2	0.03855896	-3.00725845	0.02310110	0.03292964	0.00199880	0.00562932	-0.00982854	-2.97618458	0.01727984	0.01891187	0.00619139
1979.3	0.07763396	-3.04477547	0.02412660	0.03321976	0.00555323	0.04441421	-0.00909316	-3.01503742	0.02155599	0.03009688	0.00028499
1979.4	0.01318272	-3.01361115	0.02353096	0.02868027	-0.00187731	-0.01549755	-0.00514931	-3.00725845	0.02310110	0.03292964	0.00199880
1980.1	-0.05610908	-2.91025207	0.02797502	0.04216132	-0.01158775	-0.09827040	-0.01418629	-3.04477547	0.02412660	0.03321976	0.00555323
1980.2	0.14168618	-3.01918515	0.02873322	0.03200796	0.00305482	0.10967822	-0.00327474	-3.01361115	0.02353096	0.02868027	-0.00187731
1980.3	0.11368755	-3.08980122	0.02663219	0.01642470	0.00697064	0.09726285	0.01020749	-2.91025207	0.02797502	0.04216132	-0.01158775
1980.4	0.08473170	-3.11386287	0.01913574	0.02627008	-0.00260473	0.05846162	-0.00713434	-3.01918515	0.02873322	0.03200796	0.00305482
1981.1	0.01691611	-3.09805297	0.03196368	0.02560239	0.00368411	-0.00868628	0.00636128	-3.08980122	0.02663219	0.01642470	0.00697064
1981.2	-0.01259802	-3.05444248	0.03295110	0.02311622	-0.00189758	-0.03571424	0.00983488	-3.11386287	0.01913574	0.02627008	-0.00260473
1981.3	-0.12085437	-2.90320779	0.03556018	0.02906408	-0.00123785	-0.14991846	0.00649609	-3.09805297	0.03196368	0.02560239	0.00368411
1981.4	0.07335826	-2.97614536	0.03741138	0.00784503	0.00060160	0.06551323	0.02956636	-3.05444248	0.03295110	0.02311622	-0.00189758
1982.1	-0.08766686	-2.85657921	0.03130485	0.00566380	0.00057908	-0.09333066	0.02564105	-2.90320779	0.03556018	0.02906408	-0.00123785
1982.2	-0.00949493	-2.81761956	0.02687559	0.02614934	0.00323789	-0.03564428	0.00072625	-2.97614536	0.03741138	0.00784503	0.00060160
1982.3	0.10919515	-2.89487388	0.03128547	0.00924832	0.00968036	0.09994683	0.02203714	-2.85657921	0.03130485	0.00566380	0.00057908
1982.4	0.17149904	-3.05416680	0.02314996	-0.00307763	0.00669326	0.17457667	0.02622759	-2.81761956	0.02687559	0.02614934	0.00323789
1983.1	0.09791043	-3.12745958	0.01891988	0.00341612	0.01082089	0.09449432	0.01550377	-2.89487388	0.03128547	0.00924832	0.00968036
