DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1989.1	0.06034788	-3.46002425	0.02595483	0.01718624	0.01036344	0.04316163	0.00876859	-3.44183189	0.02197982	0.00986309	0.00722819
1989.2	0.06173929	-3.47913730	0.02864448	0.01898791	-0.00584266	0.04275138	0.00965656	-3.44286348	0.02457642	0.00652176	0.00429054
1989.3	0.05911855	-3.50755840	0.02851068	0.00832471	0.00348726	0.05079384	0.02018597	-3.46002425	0.02595483	0.01718624	0.01036344
1989.4	0.01413956	-3.49568390	0.02884504	0.00619837	-0.00923755	0.00794120	0.02264667	-3.47913730	0.02864448	0.01898791	-0.00584266
1990.1	-0.07317302	-3.39910956	0.02882276	0.01836786	-0.01654313	-0.09154089	0.01045490	-3.50755840	0.02851068	0.00832471	0.00348726
1990.2	-0.01423078	-3.36410393	0.03112897	0.00905894	0.02818545	-0.02328972	0.02207002	-3.49568390	0.02884504	0.00619837	-0.00923755
1990.3	-0.08486096	-3.26001037	0.03183431	0.00798407	-0.00084375	-0.09284504	0.02385024	-3.39910956	0.02882276	0.01836786	-0.01654313
1990.4	0.04384271	-3.28801156	0.02922344	0.01382056	-0.01581687	0.03002215	0.01540288	-3.36410393	0.03112897	0.00905894	0.02818545
1991.1	0.06286963	-3.34358907	0.02714633	0.02993946	0.01289527	0.03293016	-0.00279314	-3.26001037	0.03183431	0.00798407	-0.00084375
1991.2	0.00842640	-3.34941171	0.02307642	0.00946977	0.00144325	-0.00104337	0.01360665	-3.28801156	0.02922344	0.01382056	-0.01581687
1991.3	-0.00566602	-3.34639675	0.02074038	0.00000000	-0.00192954	-0.00566602	0.02074038	-3.34358907	0.02714633	0.02993946	0.01289527
1991.4	0.04408196	-3.40442258	0.02002606	-0.00283153	-0.00204665	0.04691348	0.02285759	-3.34941171	0.02307642	0.00946977	0.00144325
1992.1	-0.02034557	-3.39474822	0.01789405	0.00847064	-0.00010429	-0.02881621	0.00942341	-3.34639675	0.02074038	0.00000000	-0.00192954
1992.2	0.00226044	-3.41021794	0.01747478	0.00467509	0.00082123	-0.00241465	0.01279969	-3.40442258	0.02002606	-0.00283153	-0.00204665
1992.3	-0.02991296	-3.39632925	0.01362205	0.00186393	0.00026082	-0.03177690	0.01175811	-3.39474822	0.01789405	0.00847064	-0.00010429
1992.4	0.02097743	-3.42513153	0.01777766	0.00649654	0.00667535	0.01448088	0.01128111	-3.41021794	0.01747478	0.00467509	0.00082123
1993.1	0.05187777	-3.48675527	0.01717154	0.00553507	0.00084797	0.04634270	0.01163647	-3.39632925	0.01362205	0.00186393	0.00026082
1993.2	0.06258223	-3.56069734	0.01245931	0.00275609	0.00457926	0.05982615	0.00970322	-3.42513153	0.01777766	0.00649654	0.00667535
1993.3	-0.01041404	-3.55092785	0.01109990	0.00366301	0.00253901	-0.01407705	0.00743689	-3.48675527	0.01717154	0.00553507	0.00084797
1993.4	0.10640027	-3.65866068	0.01136282	0.00455997	0.00992070	0.10184030	0.00680284	-3.56069734	0.01245931	0.00275609	0.00457926
1994.1	0.01164493	-3.67332112	0.00946841	-0.00914083	-0.00020226	0.02078577	0.01860924	-3.55092785	0.01109990	0.00366301	0.00253901
1994.2	-0.06528547	-3.60652557	0.01312439	0.00091785	-0.00017194	-0.06620332	0.01220654	-3.65866068	0.01136282	0.00455997	0.00992070
1994.3	0.09375625	-3.69925307	0.01614244	0.00548949	0.01172761	0.08826675	0.01065295	-3.67332112	0.00946841	-0.00914083	-0.00020226
1994.4	-0.00673261	-3.68178468	0.01288707	0.00545952	-0.00701174	-0.01219214	0.00742754	-3.60652557	0.01312439	0.00091785	-0.00017194
1995.1	0.04394224	-3.70643261	0.01733487	0.00993236	0.00134144	0.03400988	0.00740251	-3.69925307	0.01614244	0.00548949	0.01172761
1995.2	0.05535996	-3.74004644	0.01974900	0.00537636	0.00089540	0.04998361	0.01437264	-3.68178468	0.01288707	0.00545952	-0.00701174
1995.3	-0.00472113	-3.71087969	0.01625960	0.00178571	-0.00557860	-0.00650684	0.01447388	-3.70643261	0.01733487	0.00993236	0.00134144
1995.4	0.05123764	-3.73722972	0.01564979	0.00000000	0.00963744	0.05123764	0.01564979	-3.74004644	0.01974900	0.00537636	0.00089540
1996.1	0.06142806	-3.77234802	0.01347996	0.00711114	-0.00290515	0.05431692	0.00636882	-3.71087969	0.01625960	0.00178571	-0.00557860
1996.2	0.03209636	-3.77718622	0.01226896	0.00530037	-0.00200411	0.02679599	0.00696859	-3.73722972	0.01564979	0.00000000	0.00963744
1996.3	0.05020630	-3.80384147	0.01148223	0.00263968	0.01379078	0.04756662	0.00884255	-3.77234802	0.01347996	0.00711114	-0.00290515
1996.4	0.11780437	-3.90276598	0.00970901	0.00613230	0.01578563	0.11167207	0.00357670	-3.77718622	0.01226896	0.00530037	-0.00200411
1997.1	-0.00238284	-3.88767191	0.00690379	0.00522649	0.01352056	-0.00760933	0.00167730	-3.80384147	0.01148223	0.00263968	0.01379078
1997.2	0.12048161	-3.99736305	0.00785044	0.00346921	0.01298515	0.11701240	0.00438123	-3.90276598	0.00970901	0.00613230	0.01578563
1997.3	0.06886820	-4.05162996	0.00704966	0.00086543	0.01108256	0.06800277	0.00618424	-3.88767191	0.00690379	0.00522649	0.01352056
1997.4	-0.01887298	-4.01388963	0.00763230	-0.00173160	0.00361269	-0.01714138	0.00936390	-3.99736305	0.00785044	0.00346921	0.01298515
1998.1	0.13054481	-4.12478315	0.01090851	0.00690849	0.01742041	0.12363632	0.00400002	-4.05162996	0.00704966	0.00086543	0.01108256
1998.2	-0.01403199	-4.09504481	0.01114772	0.00429369	0.01263154	-0.01832568	0.00685403	-4.01388963	0.00763230	-0.00173160	0.00361269
1998.3	-0.25546661	-3.82072085	0.01191166	-0.00343348	0.00283214	-0.25203313	0.01534514	-4.12478315	0.01090851	0.00690849	0.01742041
1998.4	0.15109917	-3.96000600	0.01205464	0.00171821	0.00283339	0.14938096	0.01033643	-4.09504481	0.01114772	0.00429369	0.01263154
1999.1	0.04714977	-3.99198655	0.01148223	0.00769563	0.00408012	0.03945414	0.00378660	-3.82072085	0.01191166	-0.00343348	0.00283214
